ID	技能名字	技能描述	CD时间	技能片特效	技能片缩放比例	技能范围	技能基准点	阵营选择	半径	角度	高度	宽度	身后距离	值条件(条件)	百分比条件(条件)	几率(条件)	值(条件)	百分比(条件)	延迟时间	间隔时间	总时间	效果选择	作用属性	效果状态	百分比	基础伤害	基础秒数	技能伤害类型	延时类型	效果描述	技能声效	参数1	参数2	参数3	参数4	空行
211094	귀•절대영도	적군 전체에게 105%의 마법 피해를 입히며，1초간 결빙 시킵니다.	17			4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	5	0	1	3	sound/skilleffect/bing/bin1.wav					
212094	성•절대영도	적군 전체에게 110%의 마법 피해를 입히며，1초간 결빙 시킵니다.	16			4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	6	0	1	3	sound/skilleffect/bing/bin1.wav					
213094	황•절대영도	적군 전체에게 115%의 마법 피해를 입히며，1초간 결빙 시킵니다.	15			4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	7	0	1	3	sound/skilleffect/bing/bin1.wav					
210095	설무만천	적군 전체에게 80%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	18	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	4	0	1	3	sound/skilleffect/bing/bin1.wav					
211095	귀•설무만천	적군 전체에게 85%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	17	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	5	0	1	3	sound/skilleffect/bing/bin1.wav					
212095	성•설무만천	적군 전체에게 90%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	16	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	6	0	1	3	sound/skilleffect/bing/bin1.wav					
213095	황•설무만천	적군 전체에게 95%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	15	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	7	0	1	3	sound/skilleffect/bing/bin1.wav					
200095	설무만천	적군 전체에게 80%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	18			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.8	0	4	2		3	sound/skilleffect/bing/bin1.wav					
201095	귀•설무만천	적군 전체에게 85%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	17			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.85	0	5	2		3	sound/skilleffect/bing/bin1.wav					
202095	성•설무만천	적군 전체에게 90%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	16			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.9	0	6	2		3	sound/skilleffect/bing/bin1.wav					
203095	황•설무만천	적군 전체에게 95%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	15			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.95	0	7	2		3	sound/skilleffect/bing/bin1.wav					
100096	전신축복	무장이 입는 피해가 80% 감소하며，10초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.8		6		1	8	sound/skilleffect/zhenyi/zengyi.wav					
101096	귀•전신축복	무장이 입는 피해가 80% 감소하며，11초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	660	660	4		6	0.8		8		1	8	sound/skilleffect/zhenyi/zengyi.wav					
102096	성•전신축복	무장이 입는 피해가 80% 감소하며，12초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	720	720	4		6	0.8		10		1	8	sound/skilleffect/zhenyi/zengyi.wav					
103096	황•전신축복	무장이 입는 피해가 80% 감소하며，13초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	780	780	4		6	0.8		12		1	8	sound/skilleffect/zhenyi/zengyi.wav					
100097	귀곡랑호	무력이 가장 낮은 적군 무장에게 320% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	13	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.2		6	1			sound/skilleffect/dao/dao1.wav					
101097	귀•귀곡랑호	무력이 가장 낮은 적군 무장에게 340% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.4		8	1			sound/skilleffect/dao/dao1.wav					
102097	성•귀곡랑호	무력이 가장 낮은 적군 무장에게 360% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	11	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.6		8	1			sound/skilleffect/dao/dao1.wav					
103097	황•귀곡랑호	무력이 가장 낮은 적군 무장에게 380% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	10	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.8		10	1			sound/skilleffect/dao/dao1.wav					
110097	귀곡랑호	무력이 가장 낮은 적군 무장에게 320% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	13	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		6		1	9	sound/skilleffect/dao/dao1.wav					
111097	귀•귀곡랑호	무력이 가장 낮은 적군 무장에게 340% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		8		1	9	sound/skilleffect/dao/dao1.wav					
112097	성•귀곡랑호	무력이 가장 낮은 적군 무장에게 360% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	11	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		8		1	9	sound/skilleffect/dao/dao1.wav					
113097	황•귀곡랑호	무력이 가장 낮은 적군 무장에게 380% 기본 피해를 입히며， 3초간 마법공격을 50% 하락 시킵니다.	10	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		10		1	9	sound/skilleffect/dao/dao1.wav					
200098	낭고사야	모든 적군 무장에게 100%의 기본 피해를 입힙니다.	18	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	1			sound/skilleffect/dao/dao1.wav					
201098	귀•낭고사야	모든 적군 무장에게 110%의 기본 피해를 입힙니다.	17	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		0	1			sound/skilleffect/dao/dao1.wav					
202098	성•낭고사야	모든 적군 무장에게 120%의 기본 피해를 입힙니다.	16	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		0	1			sound/skilleffect/dao/dao1.wav					
203098	황•낭고사야	모든 적군 무장에게 130%의 기본 피해를 입힙니다.	15	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	1			sound/skilleffect/dao/dao1.wav					
300099	신위참	모든 적군 무장에게 130%의 마법 피해를 입히며，적군의 방어를 20%하락시킵니다.	18	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	2		10	sound/skilleffect/dao/dao1.wav					
301099	귀•신위참	모든 적군 무장에게 140%의 마법 피해를 입히며，적군의 방어를 30%하락시킵니다.	17	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.4		0	2		10	sound/skilleffect/dao/dao1.wav					
302099	성•신위참	모든 적군 무장에게 150%의 마법 피해를 입히며，적군의 방어를 40%하락시킵니다.	16	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.5		0	2		10	sound/skilleffect/dao/dao1.wav					
303099	황•신위참	모든 적군 무장에게 160%의 마법 피해를 입히며，적군의 방어를 50%하락시킵니다.	15	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.6		0	2		10	sound/skilleffect/dao/dao1.wav					
310099	신위참	모든 적군 무장에게 130%의 마법 피해를 입히며，적군의 방어를 20%하락시킵니다.	18			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.2				2	10	sound/skilleffect/dao/dao1.wav					
311099	귀•신위참	모든 적군 무장에게 140%의 마법 피해를 입히며，적군의 방어를 30%하락시킵니다.	17			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.3				2	10	sound/skilleffect/dao/dao1.wav					
312099	성•신위참	모든 적군 무장에게 150%의 마법 피해를 입히며，적군의 방어를 40%하락시킵니다.	16			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.4				2	10	sound/skilleffect/dao/dao1.wav					
313099	황•신위참	모든 적군 무장에게 160%의 마법 피해를 입히며，적군의 방어를 50%하락시킵니다.	15			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.5				2	10	sound/skilleffect/dao/dao1.wav					
400100	구사부상	무장의 주변 아군의 생명이 마법수치의 150%만큼 회복 됩니다.	20	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.5	0	5	0			sound/skilleffect/huixue/huixue.wav					
401100	귀•구사부상	무장의 주변 아군의 생명이 마법수치의 160%만큼 회복 됩니다.	20	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.6	0	7	0			sound/skilleffect/huixue/huixue.wav					
402100	성•구사부상	무장의 주변 아군의 생명이 마법수치의 170%만큼 회복 됩니다.	20	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.7	0	9	0			sound/skilleffect/huixue/huixue.wav					
403100	황•구사부상	무장의 주변 아군의 생명이 마법수치의 180%만큼 회복 됩니다.	20	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.8	0	11	0			sound/skilleffect/huixue/huixue.wav					
100101	사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 50%를 자신의 생명으로 흡수합니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	8	sound/skilleffect/zhenyi/zengyi.wav					
101101	귀•사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 60%를 자신의 생명으로 흡수합니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	8	sound/skilleffect/zhenyi/zengyi.wav					
102101	성•사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 70%를 자신의 생명으로 흡수합니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	8	sound/skilleffect/zhenyi/zengyi.wav					
103101	황•사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 80%를 자신의 생명으로 흡수합니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	8	sound/skilleffect/zhenyi/zengyi.wav					
110101	사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 50%를 자신의 생명으로 흡수합니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		1	0.5				1	8	sound/skilleffect/zhenyi/zengyi.wav					
111101	귀•사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 60%를 자신의 생명으로 흡수합니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		1	0.6				1	8	sound/skilleffect/zhenyi/zengyi.wav					
112101	성•사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 70%를 자신의 생명으로 흡수합니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		1	0.7				1	8	sound/skilleffect/zhenyi/zengyi.wav					
113101	황•사명일전	무장의 피해를 30%감소시키며， 8초간 상대 생명 피해의 80%를 자신의 생명으로 흡수합니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		1	0.8				1	8	sound/skilleffect/zhenyi/zengyi.wav					
300102	혼비백산	적군 전체의 마법을 40% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.4	0	6	0	3	6	sound/skilleffect/jianyi/jianyi.wav					
301102	귀•혼비백산	적군 전체의 마법을 45% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.45	0	8	0	3	6	sound/skilleffect/jianyi/jianyi.wav					
302102	성•혼비백산	적군 전체의 마법을 50% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.5	0	10	0	3	6	sound/skilleffect/jianyi/jianyi.wav					
303102	황•혼비백산	적군 전체의 마법을 55% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.55	0	12	0	3	6	sound/skilleffect/jianyi/jianyi.wav					
200103	운성주원	직사각형범위 내에 있는 적군 전체에게 140%의 마법 피해를 입힙니다.	18	Ani_dian		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.4		0	2			sound/skilleffect/lei/lei1.wav					
201103	귀•운성주원	직사각형범위 내에 있는 적군 전체에게 150%의 마법 피해를 입힙니다.	17	Ani_dian		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.5		0	2			sound/skilleffect/lei/lei1.wav					
202103	성•운성주원	직사각형범위 내에 있는 적군 전체에게 160%의 마법 피해를 입힙니다.	16	Ani_dian		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.6		0	2			sound/skilleffect/lei/lei1.wav					
203103	황•운성주원	직사각형범위 내에 있는 적군 전체에게 170%의 마법 피해를 입힙니다.	15	Ani_dian		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.7		0	2			sound/skilleffect/lei/lei1.wav					
200104	마교살	생명이 가장 적은 적군 무장을 공격하며， 쌍방 무력의 차이가 클 수록 더 큰 피해를 입힙니다.	13	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0	0	6	5			sound/skilleffect/dao/dao1.wav					
201104	귀•마교살	생명이 가장 적은 적군 무장을 공격하며， 쌍방 무력의 차이가 클 수록 더 큰 피해를 입힙니다.	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0	0	8	5			sound/skilleffect/dao/dao1.wav					
202104	성•마교살	생명이 가장 적은 적군 무장을 공격하며， 쌍방 무력의 차이가 클 수록 더 큰 피해를 입힙니다.	11	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0	0	8	5			sound/skilleffect/dao/dao1.wav					
203104	황•마교살	생명이 가장 적은 적군 무장을 공격하며， 쌍방 무력의 차이가 클 수록 더 큰 피해를 입힙니다.	10	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0	0	10	5			sound/skilleffect/dao/dao1.wav					
300105	귀련광마	오나라 무장의 공격과 마법이 50% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
301105	귀•귀련광마	오나라 무장의 공격과 마법이 55% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
302105	성•귀련광마	오나라 무장의 공격과 마법이 60% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
303105	황•귀련광마	오나라 무장의 공격과 마법이 65% 증가하며，8초간 받는 피해를 30% 감소 시킵니다.	20	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
310105	귀련광마	오나라 무장의 공격과 마법이 50% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
311105	귀•귀련광마	오나라 무장의 공격과 마법이 55% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
312105	성•귀련광마	오나라 무장의 공격과 마법이 60% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
313105	황•귀련광마	오나라 무장의 공격과 마법이 65% 증가하며，8초간 받는 피해를 30% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
320105	귀련광마	오나라 무장의 공격과 마법이 50% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
321105	귀•귀련광마	오나라 무장의 공격과 마법이 55% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
322105	성•귀련광마	오나라 무장의 공격과 마법이 60% 증가하며，8초간 받는 피해를 20% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
323105	황•귀련광마	오나라 무장의 공격과 마법이 65% 증가하며，8초간 받는 피해를 30% 감소 시킵니다.	20			37	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
100106	당기립단	원형범위 내에 있는 적군 무장에게 100%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	18	guangjian_plist		1	1	2	300	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		6	1		2	sound/skilleffect/dao/dao1.wav					
101106	귀•당기립단	원형범위 내에 있는 적군 무장에게 110%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	17	guangjian_plist		1	1	2	300	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		8	1		2	sound/skilleffect/dao/dao1.wav					
102106	성•당기립단	원형범위 내에 있는 적군 무장에게 120%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	16	guangjian_plist		1	1	2	300	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		8	1		2	sound/skilleffect/dao/dao1.wav					
103106	황•당기립단	원형범위 내에 있는 적군 무장에게 130%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	15	guangjian_plist		1	1	2	300	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		10	1		2	sound/skilleffect/dao/dao1.wav					
110106	당기립단	원형범위 내에 있는 적군 무장에게 100%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	18			1	1	2	300	0	0	0	0	0	0	1	0	0	1	180	180	2	1		-0.2				1	2	sound/skilleffect/dao/dao1.wav					
111106	귀•당기립단	원형범위 내에 있는 적군 무장에게 110%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	17			1	1	2	300	0	0	0	0	0	0	1	0	0	1	180	180	2	1		-0.2				1	2	sound/skilleffect/dao/dao1.wav					
112106	성•당기립단	원형범위 내에 있는 적군 무장에게 120%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	16			1	1	2	300	0	0	0	0	0	0	1	0	0	1	180	180	2	1		-0.2				1	2	sound/skilleffect/dao/dao1.wav					
113106	황•당기립단	원형범위 내에 있는 적군 무장에게 130%의 기본 피해를 입히고 3초간 공격력을 20% 감소 시킵니다.	15			1	1	2	300	0	0	0	0	0	0	1	0	0	1	180	180	2	1		-0.2				1	2	sound/skilleffect/dao/dao1.wav					
100107	고룡기혈	적군에게 입힌 피해의 100%만큼 무장의 생명이 회복되며， 4초 간 지속됩니다.	20	xixue_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	240	240	4	0	1	1		5	0	1		sound/skilleffect/zhenyi/zengyi.wav					
101107	귀•고룡기혈	적군에게 입힌 피해의 100%만큼 무장의 생명이 회복되며， 5초 간 지속됩니다.	20	xixue_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4	0	1	1		5	0	1		sound/skilleffect/zhenyi/zengyi.wav					
102107	성•고룡기혈	적군에게 입힌 피해의 100%만큼 무장의 생명이 회복되며， 6초 간 지속됩니다.	20	xixue_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4	0	1	1		5	0	1		sound/skilleffect/zhenyi/zengyi.wav					
103107	황•고룡기혈	적군에게 입힌 피해의 100%만큼 무장의 생명이 회복되며， 7초 간 지속됩니다.	20	xixue_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	420	420	4	0	1	1		5	0	1		sound/skilleffect/zhenyi/zengyi.wav					
100108	위진웅사	모든 적군 무장에게 110%의 공격 피해를 입힙니다.	18	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		0	3			sound/skilleffect/dao/dao1.wav					
101108	귀•위진웅사	모든 적군 무장에게 120%의 공격 피해를 입힙니다.	17	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		0	3			sound/skilleffect/dao/dao1.wav					
102108	성•위진웅사	모든 적군 무장에게 130%의 공격 피해를 입힙니다.	16	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	3			sound/skilleffect/dao/dao1.wav					
103108	황•위진웅사	모든 적군 무장에게 140%의 공격 피해를 입힙니다.	15	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.4		0	3			sound/skilleffect/dao/dao1.wav					
200109	연옥화해	적군 전체에게 100%의 마법 피해를 입힙니다.	18	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1	0	0	2			sound/skilleffect/huo/huo1.wav					
201109	귀•연옥화해	적군 전체에게 105%의 마법 피해를 입힙니다.	17	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.05	0	0	2			sound/skilleffect/huo/huo1.wav					
202109	성•연옥화해	적군 전체에게 110%의 마법 피해를 입힙니다.	16	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1	0	0	2			sound/skilleffect/huo/huo1.wav					
203109	황•연옥화해	적군 전체에게 115%의 마법 피해를 입힙니다.	15	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.15	0	0	2			sound/skilleffect/huo/huo1.wav					
400110	국색유리	아군 전체의 생명이 마법수치의 115%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.15	0	5	0			sound/skilleffect/huixue/huixue.wav					
401110	귀•국색유리	아군 전체의 생명이 마법수치의 125%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.25	0	7	0			sound/skilleffect/huixue/huixue.wav					
402110	성•국색유리	아군 전체의 생명이 마법수치의 135%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.35	0	9	0			sound/skilleffect/huixue/huixue.wav					
403110	황•국색유리	아군 전체의 생명이 마법수치의 145%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.45	0	11	0			sound/skilleffect/huixue/huixue.wav					
400111	치운탁일	아군 전체의 생명이 마법수치의 120%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.2	0	5	0			sound/skilleffect/huixue/huixue.wav					
401111	귀•치운탁일	아군 전체의 생명이 마법수치의 130%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.3	0	7	0			sound/skilleffect/huixue/huixue.wav					
402111	성•치운탁일	아군 전체의 생명이 마법수치의 140%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.4	0	9	0			sound/skilleffect/huixue/huixue.wav					
403111	황•치운탁일	아군 전체의 생명이 마법수치의 150%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.5	0	11	0			sound/skilleffect/huixue/huixue.wav					
100112	봉황열반	생명이 가장 많은 적군 무장에게 자신의 현재 생명의 30%만큼 피해를 입힙니다.	13	Ani_duodaoguang		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.3	0	0	7			sound/skilleffect/dao/dao1.wav					
101112	귀•봉황열반	생명이 가장 많은 적군 무장에게 자신의 현재 생명의 34%만큼 피해를 입힙니다.	12	Ani_duodaoguang		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.34	0	0	7			sound/skilleffect/dao/dao1.wav					
102112	성•봉황열반	생명이 가장 많은 적군 무장에게 자신의 현재 생명의 38%만큼 피해를 입힙니다.	11	Ani_duodaoguang		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.38	0	0	7			sound/skilleffect/dao/dao1.wav					
103112	황•봉황열반	생명이 가장 많은 적군 무장에게 자신의 현재 생명의 42%만큼 피해를 입힙니다.	10	Ani_duodaoguang		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.42	0	0	7			sound/skilleffect/dao/dao1.wav					
100113	편타귀신	생명이 가장 적은 적군 무장에게 200%의 공격 피해를 입힙니다.	13	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2		6	3			sound/skilleffect/dao/dao1.wav					
101113	귀•편타귀신	생명이 가장 적은 적군 무장에게 220%의 공격 피해를 입힙니다.	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.2		8	3			sound/skilleffect/dao/dao1.wav					
